using world size: 1, data-parallel size: 1, context-parallel size: 1, hierarchical context-parallel sizes: Nonetensor-model-parallel size: 1, encoder-tensor-model-parallel size: 0, pipeline-model-parallel size: 1, encoder-pipeline-model-parallel size: 0
Number of virtual stages per pipeline stage: None
accumulate and all-reduce gradients in fp32 for bfloat16 data type.
using torch.bfloat16 for parameters ...
------------------------ arguments ------------------------
  dino_warmup_teacher_temp ........................ 0.04
  dino_warmup_teacher_temp_epochs ................. 30
  disable_bf16_reduced_precision_matmul ........... False
  disable_mamba_mem_eff_path ...................... False
  disable_straggler_on_startup .................... False
  dist_ckpt_format_deprecated ..................... None
  dist_ckpt_strictness ............................ assume_ok_unexpected
  distribute_saved_activations .................... False
  distributed_backend ............................. nccl
  distributed_timeout_minutes ..................... 10
  embedding_path .................................. None
  empty_unused_memory_level ....................... 0
  enable_cuda_graph ............................... False
  enable_ft_package ............................... False
  enable_gloo_process_groups ...................... True
  enable_msc ...................................... True
  enable_one_logger ............................... True
  encoder_num_layers .............................. 12
  encoder_pipeline_model_parallel_size ............ 0
  encoder_seq_length .............................. 1024
  encoder_tensor_model_parallel_size .............. 0
  end_weight_decay ................................ 0.1
  eod_mask_loss ................................... False
  error_injection_rate ............................ 0
  error_injection_type ............................ transient_error
  eval_interval ................................... 10000
  eval_iters ...................................... 10
  evidence_data_path .............................. None
  exit_duration_in_mins ........................... None
  exit_interval ................................... None
  exit_on_missing_checkpoint ...................... False
  exit_signal_handler ............................. False
  exp_avg_dtype ................................... torch.float32
  exp_avg_sq_dtype ................................ torch.float32
  expert_model_parallel_size ...................... 1
  expert_tensor_parallel_size ..................... 1
  external_cuda_graph ............................. False
  ffn_hidden_size ................................. 3072
  finetune ........................................ False
  first_last_layers_bf16 .......................... False
  flash_decode .................................... False
  fp16 ............................................ False
  fp16_lm_cross_entropy ........................... False
  fp32_residual_connection ........................ False
  fp8 ............................................. None
  fp8_amax_compute_algo ........................... most_recent
  fp8_amax_history_len ............................ 1
  fp8_interval .................................... 1
  fp8_margin ...................................... 0
  fp8_param_gather ................................ False
  fp8_recipe ...................................... delayed
  fp8_wgrad ....................................... True
  global_batch_size ............................... 512
  grad_reduce_in_bf16 ............................. False
  gradient_accumulation_fusion .................... True
  gradient_reduce_div_fusion ...................... True
  group_query_attention ........................... False
  head_lr_mult .................................... 1.0
  heterogeneous_layers_config_encoded_json ........ None
  heterogeneous_layers_config_path ................ None
  hidden_dropout .................................. 0.1
  hidden_size ..................................... 768
  hierarchical_context_parallel_sizes ............. None
  hybrid_attention_ratio .......................... 0.0
  hybrid_mlp_ratio ................................ 0.0
  hybrid_override_pattern ......................... None
  hysteresis ...................................... 2
  ict_head_size ................................... None
  ict_load ........................................ None
  img_h ........................................... 224
  img_w ........................................... 224
  indexer_batch_size .............................. 128
  indexer_log_interval ............................ 1000
  inference_batch_times_seqlen_threshold .......... -1
  inference_dynamic_batching ...................... False
  inference_dynamic_batching_buffer_guaranteed_fraction  0.2
  inference_dynamic_batching_buffer_overflow_factor  None
  inference_dynamic_batching_buffer_size_gb ....... 40.0
  inference_dynamic_batching_chunk_size ........... 256
  inference_dynamic_batching_max_requests_override  None
  inference_dynamic_batching_max_tokens_override .. None
  inference_max_batch_size ........................ 8
  inference_max_seq_length ........................ 2560
  inference_rng_tracker ........................... False
  init_method_std ................................. 0.02
  init_method_xavier_uniform ...................... False
  init_model_with_meta_device ..................... False
  initial_loss_scale .............................. 4294967296
  is_hybrid_model ................................. False
  iter_per_epoch .................................. 1250
  iterations_to_skip .............................. []
  keep_fp8_transpose_cache_when_using_custom_fsdp . False
  kv_channels ..................................... 64
  kv_lora_rank .................................... 32
  lazy_mpu_init ................................... None
  load ............................................ None
  local_rank ...................................... 0
  log_interval .................................... 10
  log_loss_scale_to_tensorboard ................... True
  log_memory_to_tensorboard ....................... False
  log_num_zeros_in_grad ........................... False
  log_params_norm ................................. False
  log_progress .................................... False
  log_straggler ................................... False
  log_throughput .................................. False
  log_timers_to_tensorboard ....................... False
  log_validation_ppl_to_tensorboard ............... False
  log_world_size_to_tensorboard ................... False
  logging_level ................................... None
  loss_scale ...................................... None
  loss_scale_window ............................... 1000
  lr .............................................. 0.00015
  lr_decay_iters .................................. 100000
  lr_decay_samples ................................ None
  lr_decay_style .................................. cosine
  lr_warmup_fraction .............................. None
  lr_warmup_init .................................. 0.0
  lr_warmup_iters ................................. 2000
  lr_warmup_samples ............................... 0
  lr_wsd_decay_iters .............................. None
  lr_wsd_decay_samples ............................ None
  lr_wsd_decay_style .............................. exponential
  main_grads_dtype ................................ torch.float32
  main_params_dtype ............................... torch.float32
  make_vocab_size_divisible_by .................... 128
  mamba_head_dim .................................. 64
  mamba_num_groups ................................ 8
  mamba_num_heads ................................. None
  mamba_state_dim ................................. 128
  manual_gc ....................................... False
  manual_gc_eval .................................. True
  manual_gc_interval .............................. 0
  mask_factor ..................................... 1.0
  mask_prob ....................................... 0.15
  mask_type ....................................... random
  masked_softmax_fusion ........................... True
  max_position_embeddings ......................... 1024
  max_tokens_to_oom ............................... 12000
  memory_snapshot_path ............................ snapshot.pickle
  merge_file ...................................... /work/09796/shuyuanfan4814/vista/data/gpt2-merges.txt
  micro_batch_size ................................ 64
  microbatch_group_size_per_vp_stage .............. None
  mid_level_dataset_surplus ....................... 0.005
  min_loss_scale .................................. 1.0
  min_lr .......................................... 1.5e-05
  mlp_chunks_for_prefill .......................... 1
  mmap_bin_files .................................. True
  mock_data ....................................... False
  moe_aux_loss_coeff .............................. 0.0
  moe_enable_deepep ............................... False
  moe_expert_capacity_factor ...................... None
  moe_extended_tp ................................. False
  moe_ffn_hidden_size ............................. None
  moe_grouped_gemm ................................ False
  moe_input_jitter_eps ............................ None
  moe_layer_freq .................................. 1
  moe_layer_recompute ............................. False
  moe_pad_expert_input_to_capacity ................ False
  moe_per_layer_logging ........................... False
  moe_permute_fusion .............................. False
  moe_router_bias_update_rate ..................... 0.001
  moe_router_dtype ................................ None
  moe_router_enable_expert_bias ................... False
  moe_router_group_topk ........................... None
  moe_router_load_balancing_type .................. aux_loss
  moe_router_num_groups ........................... None
  moe_router_pre_softmax .......................... False
  moe_router_score_function ....................... softmax
  moe_router_topk ................................. 2
  moe_router_topk_scaling_factor .................. None
  moe_shared_expert_intermediate_size ............. None
  moe_shared_expert_overlap ....................... False
  moe_token_dispatcher_type ....................... allgather
  moe_token_drop_policy ........................... probs
  moe_use_legacy_grouped_gemm ..................... False
  moe_use_upcycling ............................... False
  moe_z_loss_coeff ................................ None
  mrope_section ................................... None
  mscale .......................................... 1.0
  mscale_all_dim .................................. 1.0
  mtp_loss_scaling_factor ......................... 0.1
  mtp_num_layers .................................. None
  multi_latent_attention .......................... False
  nccl_communicator_config_path ................... None
  no_load_optim ................................... None
  no_load_rng ..................................... None
  no_persist_layer_norm ........................... False
  no_save_optim ................................... None
  no_save_rng ..................................... None
  non_persistent_ckpt_type ........................ None
  non_persistent_global_ckpt_dir .................. None
  non_persistent_local_ckpt_algo .................. fully_parallel
  non_persistent_local_ckpt_dir ................... None
  non_persistent_save_interval .................... None
  norm_epsilon .................................... 1e-05
  normalization ................................... LayerNorm
  num_attention_heads ............................. 12
  num_channels .................................... 3
  num_classes ..................................... 1000
  num_dataset_builder_threads ..................... 1
  num_distributed_optimizer_instances ............. 1
  num_experts ..................................... None
  num_layers ...................................... 12
  num_layers_at_end_in_bf16 ....................... 1
  num_layers_at_start_in_bf16 ..................... 1
  num_layers_per_virtual_pipeline_stage ........... None
  num_query_groups ................................ 1
  num_virtual_stages_per_pipeline_rank ............ None
  num_workers ..................................... 2
  object_storage_cache_path ....................... None
  one_logger_async ................................ False
  one_logger_project .............................. megatron-lm
  one_logger_run_name ............................. None
  onnx_safe ....................................... None
  openai_gelu ..................................... False
  optimizer ....................................... adam
  optimizer_cpu_offload ........................... False
  optimizer_offload_fraction ...................... 1.0
  output_bert_embeddings .......................... False
  overlap_cpu_optimizer_d2h_h2d ................... False
  overlap_grad_reduce ............................. False
  overlap_p2p_comm ................................ False
  overlap_p2p_comm_warmup_flush ................... False
  overlap_param_gather ............................ False
  overlap_param_gather_with_optimizer_step ........ False
  override_opt_param_scheduler .................... False
  params_dtype .................................... torch.bfloat16
  patch_dim ....................................... 16
  per_split_data_args_path ........................ None
  perform_initialization .......................... True
  pin_cpu_grads ................................... True
  pin_cpu_params .................................. True
  pipeline_model_parallel_comm_backend ............ None
  pipeline_model_parallel_size .................... 1
  pipeline_model_parallel_split_rank .............. None
  position_embedding_type ......................... learned_absolute
  pretrained_checkpoint ........................... None
  profile ......................................... False
  profile_ranks ................................... [0]
  profile_step_end ................................ 12
  profile_step_start .............................. 10
  q_lora_rank ..................................... None
  qk_head_dim ..................................... 128
  qk_layernorm .................................... False
  qk_pos_emb_head_dim ............................. 64
  query_in_block_prob ............................. 0.1
  rampup_batch_size ............................... None
  rank ............................................ 0
  recompute_granularity ........................... None
  recompute_method ................................ None
  recompute_modules ............................... None
  recompute_num_layers ............................ None
  record_memory_history ........................... False
  relative_attention_max_distance ................. 128
  relative_attention_num_buckets .................. 32
  replication ..................................... False
  replication_factor .............................. 2
  replication_jump ................................ None
  rerun_mode ...................................... disabled
  reset_attention_mask ............................ False
  reset_position_ids .............................. False
  result_rejected_tracker_filename ................ None
  retriever_report_topk_accuracies ................ []
  retriever_score_scaling ......................... False
  retriever_seq_length ............................ 256
  retro_add_retriever ............................. False
  retro_attention_gate ............................ 1
  retro_cyclic_train_iters ........................ None
  retro_encoder_attention_dropout ................. 0.1
  retro_encoder_hidden_dropout .................... 0.1
  retro_encoder_layers ............................ 2
  retro_num_neighbors ............................. 2
  retro_num_retrieved_chunks ...................... 2
  retro_project_dir ............................... None
  retro_verify_neighbor_count ..................... True
  rope_scaling_factor ............................. 8.0
  rotary_base ..................................... 10000
  rotary_interleaved .............................. False
  rotary_percent .................................. 1.0
  rotary_scaling_factor ........................... 1.0
  rotary_seq_len_interpolation_factor ............. None
  run_workload_inspector_server ................... False
  sample_rate ..................................... 1.0
  save ............................................ None
  save_interval ................................... 10000
  scatter_gather_tensors_in_pipeline .............. True
  seed ............................................ 1234
  seq_length ...................................... 1024
  sequence_parallel ............................... False
  sgd_momentum .................................... 0.9
  short_seq_prob .................................. 0.1
  skip_train ...................................... False
  skipped_train_samples ........................... 0
  spec ............................................ None
  split ........................................... 949,50,1
  squared_relu .................................... False
  start_weight_decay .............................. 0.1
  straggler_ctrlr_port ............................ 65535
  straggler_minmax_count .......................... 1
  suggested_communication_unit_size ............... None
  swiglu .......................................... False
  swin_backbone_type .............................. tiny
  te_rng_tracker .................................. False
  tensor_model_parallel_size ...................... 1
  tensorboard_dir ................................. /work/09796/shuyuanfan4814/vista/Megatron/logs
  tensorboard_log_interval ........................ 1
  tensorboard_queue_size .......................... 1000
  test_data_path .................................. None
  test_mode ....................................... False
  tiktoken_num_special_tokens ..................... 1000
  tiktoken_pattern ................................ None
  tiktoken_special_tokens ......................... None
  timing_log_level ................................ 0
  timing_log_option ............................... minmax
  titles_data_path ................................ None
  tokenizer_model ................................. None
  tokenizer_type .................................. GPT2BPETokenizer
  tp_comm_bootstrap_backend ....................... nccl
  tp_comm_bulk_dgrad .............................. True
  tp_comm_bulk_wgrad .............................. True
  tp_comm_overlap ................................. False
  tp_comm_overlap_ag .............................. True
  tp_comm_overlap_cfg ............................. None
  tp_comm_overlap_rs .............................. True
  tp_comm_overlap_rs_dgrad ........................ False
  tp_comm_split_ag ................................ True
  tp_comm_split_rs ................................ True
  train_data_path ................................. None
  train_iters ..................................... 2000
  train_samples ................................... None
  train_sync_interval ............................. None
  transformer_impl ................................ local
  transformer_pipeline_model_parallel_size ........ 1
  untie_embeddings_and_output_weights ............. False
  use_checkpoint_args ............................. False
  use_checkpoint_opt_param_scheduler .............. False
  use_cpu_initialization .......................... None
  use_custom_fsdp ................................. False
  use_dist_ckpt ................................... False
  use_dist_ckpt_deprecated ........................ False
  use_distributed_optimizer ....................... False
  use_flash_attn .................................. True
  use_legacy_models ............................... True
  use_mp_args_from_checkpoint_args ................ False
  use_one_sent_docs ............................... False
  use_persistent_ckpt_worker ...................... False
  use_precision_aware_optimizer ................... False
  use_pytorch_profiler ............................ False
  use_ring_exchange_p2p ........................... False
  use_rope_scaling ................................ False
  use_rotary_position_embeddings .................. False
  use_tokenizer_model_from_checkpoint_args ........ True
  use_torch_fsdp2 ................................. False
  use_torch_optimizer_for_cpu_offload ............. False
  use_tp_pp_dp_mapping ............................ False
  v_head_dim ...................................... 128
  valid_data_path ................................. None
  variable_seq_lengths ............................ False
  virtual_pipeline_model_parallel_size ............ None
  vision_backbone_type ............................ vit
  vision_pretraining .............................. False
  vision_pretraining_type ......................... classify
  vocab_extra_ids ................................. 0
  vocab_file ...................................... /work/09796/shuyuanfan4814/vista/data/gpt2-vocab.json
  vocab_size ...................................... None
  wandb_exp_name .................................. 
  wandb_project ................................... 
  wandb_save_dir .................................. 
  weight_decay .................................... 0.1
  weight_decay_incr_style ......................... constant
  wgrad_deferral_limit ............................ 0
  world_size ...................................... 1
  yaml_cfg ........................................ None
-------------------- end of arguments ---------------------
> building GPT2BPETokenizer tokenizer ...
 > padded vocab (size: 50257) with 47 dummy tokens (new size: 50304)
WARNING: TensorBoard writing requested but is not available (are you using PyTorch 1.1.0 or later?), no TensorBoard logs will be written.
WARNING: one_logger package is required to enable e2e metrics tracking. please go to https://confluence.nvidia.com/display/MLWFO/Package+Repositories for details to install it
WARNING:megatron.core.rerun_state_machine:RerunStateMachine initialized in mode RerunMode.DISABLED
> initializing torch distributed ...
> initialized tensor model parallel with size 1
> initialized pipeline model parallel with size 1
> setting random seeds to 1234 ...
> compiling dataset index builder ...
make: Entering directory '/work/09796/shuyuanfan4814/vista/Megatron/megatron/core/datasets'
make: Nothing to be done for 'default'.
make: Leaving directory '/work/09796/shuyuanfan4814/vista/Megatron/megatron/core/datasets'
>>> done with dataset index builder. Compilation time: 0.060 seconds
> compiling and loading fused kernels ...
/home1/09796/shuyuanfan4814/conda/miniforge3/envs/megatron/lib/python3.13/site-packages/torch/distributed/distributed_c10d.py:4631: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user. 
  warnings.warn(  # warn only once
[rank0]:[W1006 00:40:03.788613371 ProcessGroupNCCL.cpp:4718] [PG ID 0 PG GUID 0 Rank 0]  using GPU 0 as device used by this process is currently unknown. This can potentially cause a hang if this rank to GPU mapping is incorrect. You can pecify device_id in init_process_group() to force use of a particular device.
>>> done with compiling and loading fused kernels. Compilation time: 0.748 seconds
time to initialize megatron (seconds): 7.387
[after megatron is initialized] datetime: 2025-10-06 00:40:10 
building GPT model ...
 > number of parameters on (tensor, pipeline) model parallel rank (0, 0): 124475904
INFO:megatron.core.distributed.distributed_data_parallel:Setting up DistributedDataParallel with config DistributedDataParallelConfig(grad_reduce_in_fp32=True, overlap_grad_reduce=False, overlap_param_gather=False, align_param_gather=False, use_distributed_optimizer=False, num_distributed_optimizer_instances=1, check_for_nan_in_grad=True, check_for_large_grads=False, bucket_size=None, pad_buckets_for_high_nccl_busbw=False, average_in_collective=False, fp8_param_gather=False, use_custom_fsdp=False, data_parallel_sharding_strategy='no_shard', gradient_reduce_div_fusion=True, suggested_communication_unit_size=None, preserve_fp32_weights=True, keep_fp8_transpose_cache_when_using_custom_fsdp=False)
INFO:megatron.core.distributed.param_and_grad_buffer:Number of buckets for gradient all-reduce / reduce-scatter: 1
Params for bucket 1 (124475904 elements, 124475904 padded size):
	module.language_model.encoder.layers.11.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.10.post_attention_norm.weight
	module.language_model.encoder.layers.2.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.0.input_norm.weight
	module.language_model.embedding.word_embeddings.weight
	module.language_model.encoder.layers.6.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.3.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.2.self_attention.dense.bias
	module.language_model.encoder.layers.1.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.11.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.8.post_attention_norm.bias
	module.language_model.encoder.layers.3.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.2.post_attention_norm.bias
	module.language_model.encoder.final_norm.bias
	module.language_model.encoder.layers.10.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.7.input_norm.bias
	module.language_model.encoder.layers.5.post_attention_norm.weight
	module.language_model.encoder.layers.2.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.1.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.8.post_attention_norm.weight
	module.language_model.encoder.layers.4.self_attention.query_key_value.bias
	module.language_model.encoder.layers.10.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.9.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.4.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.4.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.4.input_norm.bias
	module.language_model.encoder.layers.4.input_norm.weight
	module.language_model.encoder.layers.6.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.11.self_attention.query_key_value.bias
	module.language_model.encoder.layers.9.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.3.self_attention.dense.weight
	module.language_model.encoder.layers.11.input_norm.weight
	module.language_model.encoder.layers.9.post_attention_norm.weight
	module.language_model.encoder.layers.7.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.5.self_attention.dense.weight
	module.language_model.encoder.layers.3.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.1.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.1.self_attention.query_key_value.bias
	module.language_model.encoder.layers.10.self_attention.query_key_value.bias
	module.language_model.encoder.layers.8.self_attention.query_key_value.weight
	module.language_model.encoder.layers.9.post_attention_norm.bias
	module.language_model.encoder.layers.6.self_attention.dense.weight
	module.language_model.encoder.layers.5.input_norm.bias
	module.language_model.encoder.layers.3.post_attention_norm.weight
	module.language_model.encoder.layers.11.self_attention.query_key_value.weight
	module.language_model.encoder.layers.6.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.3.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.8.self_attention.dense.bias
	module.language_model.encoder.layers.6.post_attention_norm.weight
	module.language_model.encoder.layers.5.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.2.post_attention_norm.weight
	module.language_model.encoder.layers.9.self_attention.dense.weight
	module.language_model.encoder.layers.9.input_norm.weight
	module.language_model.encoder.layers.7.post_attention_norm.weight
	module.language_model.encoder.layers.4.self_attention.query_key_value.weight
	module.language_model.encoder.layers.11.self_attention.dense.bias
	module.language_model.encoder.layers.10.self_attention.query_key_value.weight
	module.language_model.encoder.layers.9.self_attention.query_key_value.weight
	module.language_model.encoder.layers.8.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.8.self_attention.query_key_value.bias
	module.language_model.encoder.layers.3.self_attention.dense.bias
	module.language_model.encoder.layers.9.input_norm.bias
	module.language_model.encoder.layers.7.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.5.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.1.input_norm.weight
	module.language_model.encoder.layers.0.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.10.input_norm.weight
	module.language_model.encoder.layers.8.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.4.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.4.post_attention_norm.weight
	module.language_model.encoder.layers.11.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.10.self_attention.dense.bias
	module.language_model.encoder.layers.8.input_norm.weight
	module.language_model.encoder.layers.6.post_attention_norm.bias
	module.language_model.encoder.layers.0.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.5.self_attention.dense.bias
	module.language_model.encoder.layers.4.self_attention.dense.bias
	module.language_model.encoder.layers.1.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.11.self_attention.dense.weight
	module.language_model.encoder.layers.9.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.6.input_norm.weight
	module.language_model.encoder.layers.2.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.1.self_attention.query_key_value.weight
	module.language_model.encoder.layers.0.self_attention.query_key_value.bias
	module.language_model.encoder.layers.10.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.7.input_norm.weight
	module.language_model.encoder.layers.6.self_attention.query_key_value.bias
	module.language_model.encoder.layers.4.post_attention_norm.bias
	module.language_model.encoder.layers.0.post_attention_norm.weight
	module.language_model.encoder.layers.8.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.5.self_attention.query_key_value.bias
	module.language_model.encoder.layers.4.self_attention.dense.weight
	module.language_model.encoder.layers.2.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.2.self_attention.query_key_value.bias
	module.language_model.encoder.layers.7.self_attention.query_key_value.weight
	module.language_model.encoder.layers.11.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.10.self_attention.dense.weight
	module.language_model.encoder.layers.5.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.3.self_attention.query_key_value.bias
	module.language_model.encoder.layers.0.input_norm.bias
	module.language_model.encoder.layers.8.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.7.self_attention.dense.weight
	module.language_model.encoder.layers.6.input_norm.bias
	module.language_model.encoder.layers.3.input_norm.bias
	module.language_model.encoder.layers.2.input_norm.weight
	module.language_model.encoder.layers.1.input_norm.bias
	module.language_model.encoder.layers.9.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.8.input_norm.bias
	module.language_model.encoder.layers.4.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.1.self_attention.dense.bias
	module.language_model.encoder.layers.10.mlp.dense_h_to_4h.weight
	module.language_model.encoder.layers.9.self_attention.dense.bias
	module.language_model.encoder.layers.7.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.6.self_attention.query_key_value.weight
	module.language_model.encoder.layers.6.self_attention.dense.bias
	module.language_model.encoder.layers.5.input_norm.weight
	module.language_model.encoder.layers.0.mlp.dense_4h_to_h.weight
	module.language_model.encoder.layers.0.post_attention_norm.bias
	module.language_model.encoder.layers.11.post_attention_norm.bias
	module.language_model.encoder.layers.9.self_attention.query_key_value.bias
	module.language_model.encoder.layers.8.self_attention.dense.weight
	module.language_model.encoder.layers.6.mlp.dense_h_to_4h.bias
	module.language_model.encoder.layers.0.self_attention.dense.bias
	module.language_model.encoder.layers.7.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.7.self_attention.query_key_value.bias
	module.language_model.encoder.layers.3.self_attention.query_key_value.weight
	module.language_model.encoder.layers.1.post_attention_norm.weight
	module.language_model.encoder.layers.1.self_attention.dense.weight
	module.language_model.encoder.layers.0.self_attention.dense.weight
	module.language_model.encoder.layers.11.input_norm.bias
	module.language_model.encoder.layers.7.self_attention.dense.bias
	module.language_model.encoder.layers.3.post_attention_norm.bias
	module.language_model.encoder.layers.3.input_norm.weight
	module.language_model.encoder.layers.2.self_attention.dense.weight
	module.language_model.encoder.layers.2.self_attention.query_key_value.weight
	module.language_model.embedding.position_embeddings.weight
	module.language_model.encoder.layers.11.post_attention_norm.weight
	module.language_model.encoder.layers.10.post_attention_norm.bias
	module.language_model.encoder.layers.7.post_attention_norm.bias
	module.language_model.encoder.layers.5.mlp.dense_4h_to_h.bias
	module.language_model.encoder.layers.1.post_attention_norm.bias
	module.language_model.encoder.layers.0.self_attention.query_key_value.weight
	module.language_model.encoder.final_norm.weight
	module.language_model.encoder.layers.5.post_attention_norm.bias
	module.language_model.encoder.layers.10.input_norm.bias
	module.language_model.encoder.layers.5.self_attention.query_key_value.weight
	module.language_model.encoder.layers.2.input_norm.bias
	module.language_model.encoder.layers.0.mlp.dense_h_to_4h.weight
